,node1,node1Label,node2,node2Label,Similarity
1650,Pang_2016_brains_TH_neurons_quantitation_snc_right,DataType,Pang_2016_brains_TH_neurons_quantitation_snc_left,DataType,1.0
1651,Panneton_2010_sections_TH_neurons_quantitation_snc,DataType,Panneton_2010_sections_nissl_neurons_quantitation_snc,DataType,1.0
1652,Panneton_2010_sections_nissl_neurons_quantitation_snc,DataType,Panneton_2010_sections_TH_neurons_quantitation_snc,DataType,1.0
1653,Price_2009_sections_nissl_neurons_quantitation_snc,DataType,Price_2009_sections_TH_neurons_quantitation_snc,DataType,1.0
1654,Price_2009_sections_TH_neurons_quantitation_snc,DataType,Price_2009_sections_nissl_neurons_quantitation_snc,DataType,1.0
1655,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,Richter_2017_18m_sections_all_neurons_quantitation_snc,DataType,1.0
1656,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1657,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_18m_sections_all_neurons_quantitation_snc,DataType,1.0
1658,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1659,Richter_2017_18m_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1660,Richter_2017_18m_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1661,Richter_2017_18m_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1662,Richter_2017_18m_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1663,Richter_2017_5w_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1664,Richter_2017_5w_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1665,Richter_2017_5w_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1666,Richter_2017_5w_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1667,Richter_2017_pups_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1668,Richter_2017_pups_sections_all_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1669,Richter_2017_pups_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,1.0
1670,Richter_2017_pups_sections_TH_neurons_quantitation_snc,DataType,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,1.0
1671,Stayte_2015_sham_sections_neun_neurons_quantitation_snc,DataType,Stayte_2015_shamveh_sections_Neun_neurons_quantitation_snc,DataType,1.0
1672,Stayte_2015_sham_sections_TH_neurons_quantitation_snc,DataType,Stayte_2015_shamveh_sections_TH_neurons_quantitation_snc,DataType,1.0
1673,Stayte_2015_shamveh_sections_Neun_neurons_quantitation_snc,DataType,Stayte_2015_sham_sections_neun_neurons_quantitation_snc,DataType,1.0
1674,Stayte_2015_shamveh_sections_TH_neurons_quantitation_snc,DataType,Stayte_2015_sham_sections_TH_neurons_quantitation_snc,DataType,1.0
1675,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_6m_sections_TH_neurons_quantitation_snc,DataType,1.0
1676,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1677,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_6m_sections_TH_neurons_quantitation_snc,DataType,1.0
1678,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1679,Taylor_2014_6m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1680,Taylor_2014_6m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1681,Vidyadhara_2017_c57bl/6_sections_th_neurons_quantitation,DataType,Vidyadhara_2017_F1-1_sections_TH_neurons_quantitation_snc,DataType,1.0
1682,Vidyadhara_2017_c57bl/6_sections_th_neurons_quantitation,DataType,Vidyadhara_2017_cd1_sections_th_neurons_quantitation_snc,DataType,1.0
1683,Vidyadhara_2017_cd1_sections_th_neurons_quantitation_snc,DataType,Vidyadhara_2017_F1-1_sections_TH_neurons_quantitation_snc,DataType,1.0
1684,Vidyadhara_2017_cd1_sections_th_neurons_quantitation_snc,DataType,Vidyadhara_2017_c57bl/6_sections_th_neurons_quantitation,DataType,1.0
1685,Vidyadhara_2017_F1-1_sections_TH_neurons_quantitation_snc,DataType,Vidyadhara_2017_cd1_sections_th_neurons_quantitation_snc,DataType,1.0
1686,Vidyadhara_2017_F1-1_sections_TH_neurons_quantitation_snc,DataType,Vidyadhara_2017_c57bl/6_sections_th_neurons_quantitation,DataType,1.0
1687,Winter_2007_sections_TH_neurons_quantitation_snc_right,DataType,Winter_2007_sections_TH_neurons_quantitation_left,DataType,1.0
1688,Winter_2007_sections_TH_neurons_quantitation_left,DataType,Winter_2007_sections_TH_neurons_quantitation_snc_right,DataType,1.0
1689,Aguirre_1999_sections_nonneuron_quantitation_sn,DataType,Aguirre_1999_sections_Thneg_neurons_quantitation_sn,DataType,1.0
1690,Aguirre_1999_sections_nonneuron_quantitation_sn,DataType,Aguirre_1999_sections_TH_neurons_quantitation_sn,DataType,1.0
1691,Aguirre_1999_sections_TH_neurons_quantitation_sn,DataType,Aguirre_1999_sections_Thneg_neurons_quantitation_sn,DataType,1.0
1692,Aguirre_1999_sections_TH_neurons_quantitation_sn,DataType,Aguirre_1999_sections_nonneuron_quantitation_sn,DataType,1.0
1693,Aguirre_1999_sections_Thneg_neurons_quantitation_sn,DataType,Aguirre_1999_sections_TH_neurons_quantitation_sn,DataType,1.0
1694,Aguirre_1999_sections_Thneg_neurons_quantitation_sn,DataType,Aguirre_1999_sections_nonneuron_quantitation_sn,DataType,1.0
1695,Back_2013_sections_TH_neurons_quantitation_snc_left,DataType,Back_2013_sections_TH_neurons_quantitation_right,DataType,1.0
1696,Back_2013_sections_TH_neurons_quantitation_right,DataType,Back_2013_sections_TH_neurons_quantitation_snc_left,DataType,1.0
1697,Breckenridge_2013_study5_sections_TH_neurons_quantitation_snc,DataType,Breckenridge_2013_study5_sections_DAB_all_neurons_snc,DataType,1.0
1698,Bukhatwa_2009_sections_FG_neurons_quantitation_normal_sn_left,DataType,Bukhatwa_2009_sections_FG_neurons_all_quantitation_sn_left,DataType,1.0
1699,Bukhatwa_2009_sections_FG_neurons_quantitation_normal_sn_left,DataType,Bukhatwa_2009_sections_FG_neurons_normal_quantitation_right_sn,DataType,1.0
1700,Bukhatwa_2009_sections_FG_neurons_normal_quantitation_right_sn,DataType,Bukhatwa_2009_sections_FG_neurons_all_quantitation_sn_left,DataType,1.0
1701,Bukhatwa_2009_sections_FG_neurons_normal_quantitation_right_sn,DataType,Bukhatwa_2009_sections_FG_neurons_quantitation_normal_sn_left,DataType,1.0
1702,Bukhatwa_2009_sections_FG_neurons_all_quantitation_sn_left,DataType,Bukhatwa_2009_sections_FG_neurons_normal_quantitation_right_sn,DataType,1.0
1703,Bukhatwa_2009_sections_FG_neurons_all_quantitation_sn_left,DataType,Bukhatwa_2009_sections_FG_neurons_quantitation_normal_sn_left,DataType,1.0
1704,Bukhatwa_2009_sections_FG_neurons_all_quantitation_sn_right,DataType,Bukhatwa_2009_sections_FG_neurons_normal_quantitation_right_sn,DataType,1.0
1705,Bukhatwa_2009_sections_FG_neurons_all_quantitation_sn_right,DataType,Bukhatwa_2009_sections_FG_neurons_quantitation_normal_sn_left,DataType,1.0
1706,Carta_2011_sections_nissl_neurons_quantitation_snc,DataType,Carta_2011_sections_nissl_neurons_quantitation_density_snc,DataType,1.0
1707,Carta_2011_sections_nissl_neurons_quantitation_snc,DataType,Carta_2011_sections_TH_neurons_quantitation_snc,DataType,1.0
1708,Carta_2011_sections_TH_neurons_quantitation_snc,DataType,Carta_2011_sections_nissl_neurons_quantitation_density_snc,DataType,1.0
1709,Carta_2011_sections_TH_neurons_quantitation_snc,DataType,Carta_2011_sections_nissl_neurons_quantitation_snc,DataType,1.0
1710,Chadi_1993_sections_TH_neurons_quantitation_snc,DataType,Chadi_1993_sections_GFAP_cells_quantitation_snc,DataType,1.0
1711,Chadi_1993_sections_GFAP_cells_quantitation_snc,DataType,Chadi_1993_sections_TH_neurons_quantitation_snc,DataType,1.0
1712,Chalimoniuk_2006_nNOS_sections_neurons_quantitation_snc,DataType,Chalimoniuk_2006_TH_sections_neurons_quantitation_snc,DataType,1.0
1713,Chalimoniuk_2006_TH_sections_neurons_quantitation_snc,DataType,Chalimoniuk_2006_nNOS_sections_neurons_quantitation_snc,DataType,1.0
1714,Lorenc-Koci_2011_sections_TH_neurons_quantitation_SN,DataType,Lorenc-Koci_2011_sections_CV_neurons_quantitation_sn,DataType,1.0
1715,Omelchenko_2016_sections_nissl_neurons_quantitation_SNc,DataType,Omelchenko_2016_sections_TH_neurons_quantitation_SNc,DataType,1.0
1716,Omelchenko_2016_sections_TH_neurons_quantitation_SNc,DataType,Omelchenko_2016_sections_nissl_neurons_quantitation_SNc,DataType,1.0
1717,Purisai_2007_sections_neurons_quantitation_SNc,DataType,Purisai_2007_graphdata_sections_TH_neurons_quantitation_snc,DataType,1.0
1718,Purisai_2007_sections_neurons_quantitation_SNc,DataType,Purisai_2007_graphdata_sections_neurons_quantitation_snc,DataType,1.0
1719,Rodrigues_2001_sections_TH_neurons_quantitation_SNc,DataType,Rodrigues_2001_sections_OX42_cells_quantitation_SNc,DataType,1.0
1720,Rodrigues_2001_sections_TH_neurons_quantitation_SNc,DataType,Rodrigues_2001_sections_GFAP_cells_quantitation_SNc,DataType,1.0
1721,Rodrigues_2001_sections_GFAP_cells_quantitation_SNc,DataType,Rodrigues_2001_sections_OX42_cells_quantitation_SNc,DataType,1.0
1722,Rodrigues_2001_sections_GFAP_cells_quantitation_SNc,DataType,Rodrigues_2001_sections_TH_neurons_quantitation_SNc,DataType,1.0
1723,Rodrigues_2001_sections_OX42_cells_quantitation_SNc,DataType,Rodrigues_2001_sections_GFAP_cells_quantitation_SNc,DataType,1.0
1724,Rodrigues_2001_sections_OX42_cells_quantitation_SNc,DataType,Rodrigues_2001_sections_TH_neurons_quantitation_SNc,DataType,1.0
1725,Saal_2015_sections_TH_neurons_quantitation_SN,DataType,Saal_2015_sections_nissl_neurons_quantitation_SN,DataType,1.0
1726,Saal_2015_sections_nissl_neurons_quantitation_SN,DataType,Saal_2015_sections_TH_neurons_quantitation_SN,DataType,1.0
1727,Tatenhorst_2014_sections_neurons_quantitation_SNc,DataType,Tatenhorst_2014_140_sections_neurons_quantitation_snc,DataType,1.0
1728,Tatenhorst_2014_sections_neurons_quantitation_SNc,DataType,Tatenhorst_2014_sections_TH_neurons_quantitation_snc,DataType,1.0
1729,Tatenhorst_2014_sections_TH_neurons_quantitation_snc,DataType,Tatenhorst_2014_140_sections_neurons_quantitation_snc,DataType,1.0
1730,Tatenhorst_2014_sections_TH_neurons_quantitation_snc,DataType,Tatenhorst_2014_sections_neurons_quantitation_SNc,DataType,1.0
1731,Frau_2011_sections_cells_quantitation_snc_density,DataType,Frau_2011_sections_cells_quantitation_snc,DataType,1.0
1732,Komnig_2016b_sections_nissl_neurons_quantitation_SNc,DataType,Komnig_2016b_sections_TH_neurons_quantitation_snc,DataType,1.0
1733,Olson_2015_sections_TH_Thneg_neurons_quantitation_sn,DataType,Olson_2015_sections_CD11b_cells_quantitation_sn,DataType,1.0
1734,Olson_2015_sections_TH_Thneg_neurons_quantitation_sn,DataType,Olson_2015_sections_TH_neurons_quantitation_sn,DataType,1.0
1735,Olson_2015_sections_TH_Thneg_neurons_quantitation_2,DataType,Olson_2015_sections_CD11b_cells_quantitation_sn,DataType,1.0
1736,Olson_2015_sections_TH_Thneg_neurons_quantitation_2,DataType,Olson_2015_sections_TH_neurons_quantitation_sn,DataType,1.0
1737,Taylor_2014_12m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1738,Taylor_2014_12m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1739,Taylor_2014_18m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1740,Taylor_2014_18m_sections_TH_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1741,Taylor_2014_12m_sections_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1742,Taylor_2014_12m_sections_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1743,Taylor_2014_18m_sections_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1744,Taylor_2014_18m_sections_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1745,Taylor_2014_24m_sections_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1746,Taylor_2014_24m_sections_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1747,Taylor_2014_30m_sections_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1748,Taylor_2014_30m_sections_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1749,Taylor_2014_6m_sections_neurons_quantitation_snc,DataType,Taylor_2014_30m_sections_TH_neurons_quantitation_snc,DataType,1.0
1750,Taylor_2014_6m_sections_neurons_quantitation_snc,DataType,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,1.0
1751,Breckenridge_2013_study4_sections_TH_neurons_quantitation_snc,DataType,Breckenridge_2013_study4_sections_all_neurons_quantitation_snc,DataType,1.0
1752,Hardman_2002_sections_TH,Specimen,Hardman_2002_sections_PV,Specimen,0.9
1753,Hardman_2002_sections_PV,Specimen,Hardman_2002_sections_TH,Specimen,0.9
1754,Wang_2007_sections_SP/ENK_neurons_patch_quantitation,Analysis,Wang_2007_sections_SP/ENK_neuron_matrix_quantitation,Analysis,0.8823529411764706
1755,Wang_2007_sections_SP/ENK_neuron_matrix_quantitation,Analysis,Wang_2007_sections_SP/ENK_neurons_patch_quantitation,Analysis,0.8823529411764706
1756,Internal segment,BrainRegion,Subthalamic nucleus,BrainRegion,0.8333333333333334
1757,Baker_1980_BALB/cJ_sections,Specimen,Rosen_2001_BALB/cJ_sections,Specimen,0.8333333333333334
1758,External segment,BrainRegion,Subthalamic nucleus,BrainRegion,0.8333333333333334
1759,Eilam_2003_sections_met-enk,Specimen,Eilam_2003_2m_TH_sections,Specimen,0.8333333333333334
1760,Subthalamic nucleus,BrainRegion,External segment,BrainRegion,0.8333333333333334
1761,Eilam_2003_sections_SP,Specimen,Eilam_2003_2m_TH_sections,Specimen,0.8333333333333334
1762,Subthalamic nucleus,BrainRegion,Internal segment,BrainRegion,0.8333333333333334
1763,Kusnoor_2010_ultrathinsections,Specimen,O'Kusky_1999_bl6-1_ultrathinsections,Specimen,0.8333333333333334
1764,Kusnoor_2010_ultrathinsections,Specimen,Neuhofer_2015_ultrathin,Specimen,0.8333333333333334
1765,Meade_2000_sections_NADPH,Specimen,Barcia_2012_sections_NADPH,Specimen,0.8333333333333334
1766,Neuhofer_2015_ultrathin,Specimen,Frau_2011_sections,Specimen,0.8333333333333334
1767,Neuhofer_2015_ultrathin,Specimen,Kusnoor_2010_ultrathinsections,Specimen,0.8333333333333334
1768,Mori_2017_sections,Specimen,Smeyne_2005_bl6_sections_GFAP,Specimen,0.8333333333333334
1769,Mori_2017_sections,Specimen,Vadasz_2007_bl6_sections,Specimen,0.8333333333333334
1770,O'Kusky_1999_bl6-1_ultrathinsections,Specimen,Kusnoor_2010_ultrathinsections,Specimen,0.8333333333333334
1771,Vadasz_2007_bl6_sections,Specimen,Mori_2017_sections,Specimen,0.8333333333333334
1772,Rosen_2001_BALB/cJ_sections,Specimen,Baker_1980_BALB/cJ_sections,Specimen,0.8333333333333334
1773,Rosen_2001_C57BL/6J_sections,Specimen,Vidyadhara_2017_c57bl/6_sections,Specimen,0.8333333333333334
1774,Rosen_2001_C57BL/6J_sections,Specimen,Song_2012_sections,Specimen,0.8333333333333334
1775,Smeyne_2005_bl6_sections_GFAP,Specimen,Mori_2017_sections,Specimen,0.8333333333333334
1776,Smeyne_2005_SW_sections_GFAP,Specimen,Smeyne_2005_SW_sections_CD11b,Specimen,0.8333333333333334
1777,Smeyne_2005_SW_sections_S100b,Specimen,Smeyne_2005_SW_sections_CD11b,Specimen,0.8333333333333334
1778,Smeyne_2005_bl6_sections_S100b,Specimen,Mori_2017_sections,Specimen,0.8333333333333334
1779,Smeyne_2005_bl6_sections_CD11b,Specimen,Smeyne_2005_bl6_sections_S100b,Specimen,0.8333333333333334
1780,Smeyne_2005_bl6_sections_CD11b,Specimen,Smeyne_2005_bl6_sections_GFAP,Specimen,0.8333333333333334
1781,Smeyne_2005_SW_sections_CD11b,Specimen,Smeyne_2005_SW_sections_S100b,Specimen,0.8333333333333334
1782,Smeyne_2005_SW_sections_CD11b,Specimen,Smeyne_2005_SW_sections_GFAP,Specimen,0.8333333333333334
1783,Barcia_2012_sections_NADPH,Specimen,Meade_2000_sections_NADPH,Specimen,0.8333333333333334
1784,NMO_Henny_2013_ultrathin,Specimen,Pickel_2006_ultrathinsections,Specimen,0.8333333333333334
1785,NMO_Henny_2013_ultrathin,Specimen,Pickel_1998_ultrathin_sections,Specimen,0.8333333333333334
1786,Eilam_2003_2m_TH_sections,Specimen,Eilam_2003_sections_SP,Specimen,0.8333333333333334
1787,Eilam_2003_TH_sections,Specimen,Eilam_2003_sections_SP,Specimen,0.8333333333333334
1788,McNeill_1990_10m_sections_TH_neurons_quantitation_2,Analysis,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,0.8181818181818182
1789,Hamre_1999_DBA/1J_sections,Specimen,Hamre_1999_DBA/2J_sections,Specimen,0.8181818181818182
1790,Fundus of striatum,BrainRegion,Substantia innominata,BrainRegion,0.8181818181818182
1791,Hamre_1999_DBA/2J_sections,Specimen,Hamre_1999_DBA/1J_sections,Specimen,0.8181818181818182
1792,Substantia innominata,BrainRegion,Fundus of striatum,BrainRegion,0.8181818181818182
1793,McNeill_1990_10m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_10m_sections_TH_neurons_quantitation_2,Analysis,0.8181818181818182
1794,McNeill_1990_3m_sections_TH_neurons_quantitation,Analysis,McNeill_1990_3m_sections_TH_neurons_quantitation_2,Analysis,0.8181818181818182
1795,McNeill_1990_3m_sections_TH_neurons_quantitation_2,Analysis,McNeill_1990_3m_sections_TH_neurons_quantitation,Analysis,0.8181818181818182
1796,Baquet_2009_sections_recon_TH_neurons_quantitation,Analysis,Baquet_2009_sections_recon-2D_TH_neurons_distribution,Analysis,0.8181818181818182
1797,Baquet_2009_sections_recon-2D_TH_neurons_distribution,Analysis,Baquet_2009_sections_recon_TH_neurons_quantitation,Analysis,0.8181818181818182
1798,Hussain_1996_nacc,RegionRecord,Pickel_2006_nacc,RegionRecord,0.8
1799,Dos Santos_2018_sections,Specimen,Chan_1997_sections,Specimen,0.8
1800,Hussain_1996_nacc,RegionRecord,Pickel_1998_nacc,RegionRecord,0.8
1801,Dos Santos_2018_sections,Specimen,NMO_Martone_2006_slices,Specimen,0.8
1802,Pickel_1998_nacc,RegionRecord,Hussain_1996_nacc,RegionRecord,0.8
1803,Suarez_2013_wt_slices,Specimen,Chan_1997_sections,Specimen,0.8
1804,Pickel_2006_nacc,RegionRecord,Hussain_1996_nacc,RegionRecord,0.8
1805,Suarez_2013_wt_slices,Specimen,NMO_Martone_2006_slices,Specimen,0.8
1806,Uryu_1999_ultrathin_asym_synapses_quantitation_cpu_DL,DataType,Uryu_1999_ultrathin_asym_synapses_quantitation_psn-cam_cpu_DL,DataType,0.8
1807,Burke_1990_sections_ChAT_cells_quantitation,Analysis,Burke_1990_sections_ChAT_neurons_distribution,Analysis,0.8
1808,Uryu_1999_ultrathin_sym_synapses_quantitation_cpu_DL,DataType,Uryu_1999_ultrathin_asym_synapses_quantitation_psn-cam_cpu_DL,DataType,0.8
1809,Burke_1990_sections_ChAT_neurons_distribution,Analysis,Burke_1990_sections_ChAT_cells_quantitation,Analysis,0.8
1810,Uryu_1999_ultrathin_asym_synapses_quantitation_psn-cam_cpu_DL,DataType,Uryu_1999_ultrathin_sym_synapses_quantitation_cpu_DL,DataType,0.8
1811,Caudal,RegionZone,Intermediate,RegionZone,0.8
1812,Uryu_1999_ultrathin_sym_synapses_quantitation_PSA-NCAM_cpu_DL,DataType,Uryu_1999_ultrathin_sym_synapses_quantitation_cpu_DL,DataType,0.8
1813,Intermediate,RegionZone,Caudal,RegionZone,0.8
1814,Anterior cingulate area,BamsRegion,Anterior cingulate area dorsal part,BamsRegion,0.8
1815,Anterior cingulate area dorsal part,BamsRegion,Anterior cingulate area,BamsRegion,0.8
1816,Bed nuclei of the stria terminalis anterolateral area,BamsRegion,Bed nuclei of the stria terminalis anteromedial area,BamsRegion,0.8
1817,Bed nuclei of the stria terminalis anteromedial area,BamsRegion,Bed nuclei of the stria terminalis anterolateral area,BamsRegion,0.8
1818,Kosinski_1997_sections,Specimen,Johnson_2010b_rat_sections,Specimen,0.8
1819,Kosinski_1997_sections,Specimen,Roberts_1995_ultrathin,Specimen,0.8
1820,Lolova_1995_3m_sections_nissl,Specimen,Gomide_2005_sections_bgfg,Specimen,0.8
1821,Lolova_1995_12m_sections_nissl,Specimen,Gomide_2005_sections_bgfg,Specimen,0.8
1822,Meade_2000_sections_nissl,Specimen,Zoli_1993_sections_nissl,Specimen,0.8
1823,O'Kusky_1999_bl6-1_sections,Specimen,Johnson_2010_Wtmice_sections,Specimen,0.8
1824,O'Kusky_1999_bl6-2_sections,Specimen,Johnson_2010_Wtmice_sections,Specimen,0.8
1825,Talavera_1997_mountedsections,Specimen,Gomide_2005_sections_s100,Specimen,0.8
1826,Talavera_1997_mountedsections,Specimen,Gomide_2005_sections_bgfg,Specimen,0.8
1827,Vidyadhara_2016_bl6_sections,Specimen,Vidyadhara_2016_CD1_sections,Specimen,0.8
1828,Vidyadhara_2016_CD1_sections,Specimen,Vidyadhara_2016_bl6_sections,Specimen,0.8
1829,Walker_2012_ultrathin,Specimen,Johnson_2010b_rat_sections,Specimen,0.8
1830,Walker_2012_ultrathin,Specimen,Roberts_1995_ultrathin,Specimen,0.8
1831,Zoli_1993_sections_nissl,Specimen,Roberts_1995_ultrathin,Specimen,0.8
1832,Zoli_1993_sections_nissl,Specimen,Meade_2000_sections_nissl,Specimen,0.8
1833,Johnson_2010_mice_sections,Specimen,Johnson_2010_Wtmice_sections,Specimen,0.8
1834,Johnson_2010_Wtmice_sections,Specimen,O'Kusky_1999_bl6-1_sections,Specimen,0.8
1835,Asyyed_2006_sections,Specimen,Chan_1997_sections,Specimen,0.8
1836,Asyyed_2006_sections,Specimen,NMO_Martone_2006_slices,Specimen,0.8
1837,Fukuda_1994_sections,Specimen,Johnson_2010_Wtmice_sections,Specimen,0.8
1838,Guyenet_1981_sections,Specimen,Johnson_2010b_rat_sections,Specimen,0.8
1839,Guyenet_1981_sections,Specimen,Roberts_1995_ultrathin,Specimen,0.8
1840,Kusnoor_2010_golgi_sections,Specimen,O'Kusky_1999_bl6-1_sections,Specimen,0.8
1841,Meredith_1989_sections_single_ChAT_neurons_quantitation,Analysis,Meredith_1989_sections_single_ChAT_neurons_distribution,Analysis,0.7857142857142857
1842,Meredith_1989_sections_single_ChAT_neurons_distribution,Analysis,Meredith_1989_sections_single_ChAT_neurons_quantitation,Analysis,0.7857142857142857
1843,Wouterlood_2012_sections_vgat_terminals_quantitation,Analysis,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,0.7857142857142857
1844,Wouterlood_2012_sections_vgat_terminals_distribution,Analysis,Wouterlood_2012_sections_vgat_terminals_quantitation,Analysis,0.7857142857142857
1845,Saylor_2006_sections_proximal_spines_quantitation,Analysis,Saylor_2006_sections_all_spines_quantitation,Analysis,0.7777777777777778
1846,Richards_2007_sections_TH_neurons_quantitation,Analysis,Richards_2007_sections_neurons_quantitation,Analysis,0.7777777777777778
1847,Saylor_2006_sections_proximal_spines_quantitation,Analysis,Saylor_2006_sections_distal_spines_quantitation,Analysis,0.7777777777777778
1848,Richards_2007_sections_neurons_quantitation,Analysis,Richards_2007_sections_TH_neurons_quantitation,Analysis,0.7777777777777778
1849,Saylor_2006_sections_distal_spines_quantitation,Analysis,Saylor_2006_sections_all_spines_quantitation,Analysis,0.7777777777777778
1850,Sizemore_2010_ultrathin_IN_synapses_quantitation,Analysis,Sizemore_2010_ultrathin_ChIN_synapses_quantitation,Analysis,0.7777777777777778
1851,Saylor_2006_sections_distal_spines_quantitation,Analysis,Saylor_2006_sections_proximal_spines_quantitation,Analysis,0.7777777777777778
1852,Sizemore_2010_ultrathin_ChIN_synapses_quantitation,Analysis,Sizemore_2010_ultrathin_IN_synapses_quantitation,Analysis,0.7777777777777778
1853,Saylor_2006_sections_all_spines_quantitation,Analysis,Saylor_2006_sections_distal_spines_quantitation,Analysis,0.7777777777777778
1854,Forlano_2010_females_slices,Specimen,Forlano_2010_males_slices,Specimen,0.7777777777777778
1855,Saylor_2006_sections_all_spines_quantitation,Analysis,Saylor_2006_sections_proximal_spines_quantitation,Analysis,0.7777777777777778
1856,Forlano_2010_males_slices,Specimen,Forlano_2010_females_slices,Specimen,0.7777777777777778
1857,Gritti_2006_sections_ChAT,Specimen,Gritti_2006_sections_PAG,Specimen,0.7777777777777778
1858,Gritti_2006_sections_PAG,Specimen,Gritti_2006_sections_GAD,Specimen,0.7777777777777778
1859,Gritti_2006_sections_PAG,Specimen,Gritti_2006_sections_ChAT,Specimen,0.7777777777777778
1860,Gritti_2006_sections_GAD,Specimen,Gritti_2006_sections_PAG,Specimen,0.7777777777777778
1861,Kerkerian_1990_sections,Specimen,Meredith_1989_sections,Specimen,0.7777777777777778
1862,Meredith_1989_sections,Specimen,Kerkerian_1990_sections,Specimen,0.7777777777777778
1863,MBA Cell Type Atlas_SST:CR_brains,Specimen,MBA Cell Type Atlas_SST_brains,Specimen,0.7777777777777778
1864,MBA Cell Type Atlas_SST:CR_brains,Specimen,MBA Cell Type Atlas_PV_brains,Specimen,0.7777777777777778
1865,MBA Cell Type Atlas_SST:nNOS_brains,Specimen,MBA Cell Type Atlas_SST_brains,Specimen,0.7777777777777778
1866,MBA Cell Type Atlas_SST:nNOS_brains,Specimen,MBA Cell Type Atlas_PV_brains,Specimen,0.7777777777777778
1867,MBA Cell Type Atlas_VIP:CR_brains,Specimen,MBA Cell Type Atlas_SST_brains,Specimen,0.7777777777777778
1868,MBA Cell Type Atlas_VIP:CR_brains,Specimen,MBA Cell Type Atlas_PV_brains,Specimen,0.7777777777777778
