,node1,node1Label,node2,node2Label,Similarity
111,Richner_2009_6m_sections_MSNs_quantitation,Analysis,Richner_2009_12m_sections_MSNs_quantitation,Analysis,1.0
370,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
371,Richter_2017_11m_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
372,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,1.0
373,Richter_2017_11m_sections_all_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,1.0
376,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
377,Richter_2017_18m_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
374,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,1.0
375,Richter_2017_18m_sections_all_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,1.0
378,Richter_2017_5w_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
379,Richter_2017_5w_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
380,Richter_2017_5w_sections_all_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,1.0
381,Richter_2017_5w_sections_all_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,1.0
384,Richter_2017_pups_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
385,Richter_2017_pups_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
382,Richter_2017_pups_sections_all_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,1.0
383,Richter_2017_pups_sections_all_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,1.0
227,Roberts_1995_ultrathin_asym_synapses_quantitation,Analysis,Roberts_1995_ultrathin_sym_synapses_quantitation,Analysis,1.0
228,Roberts_1995_ultrathin_asym_synapses_quantitation,Analysis,Roberts_1995_ultrathin_synapses_quantitation,Analysis,1.0
229,Roberts_1995_ultrathin_sym_synapses_quantitation,Analysis,Roberts_1995_ultrathin_asym_synapses_quantitation,Analysis,1.0
230,Roberts_1995_ultrathin_sym_synapses_quantitation,Analysis,Roberts_1995_ultrathin_synapses_quantitation,Analysis,1.0
225,Roberts_1995_ultrathin_synapses_quantitation,Analysis,Roberts_1995_ultrathin_sym_synapses_quantitation,Analysis,1.0
226,Roberts_1995_ultrathin_synapses_quantitation,Analysis,Roberts_1995_ultrathin_asym_synapses_quantitation,Analysis,1.0
121,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,Sharpe_1998_adult_ultrathin_synapses_quantitation,Analysis,1.0
123,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,1.0
117,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,Sharpe_1998_adult_ultrathin_synapses_quantitation,Analysis,1.0
119,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,1.0
113,Roberts_2001_ultrathin_synapses_quantitation,Analysis,Roberts_2001_ultrathin_synapses_sym_quantitation,Analysis,1.0
115,Roberts_2001_ultrathin_synapses_sym_quantitation,Analysis,Roberts_2001_ultrathin_synapses_quantitation,Analysis,1.0
458,Rodrigues_2001_sections_GFAP_cells_quantitation,Analysis,Gomide_2005b_sections_GFAP_cells_quantitation,Analysis,1.0
459,Rodrigues_2001_sections_OX42_cells_quantitation,Analysis,Gomide_2005b_sections_OX-42_cells_quantitation,Analysis,1.0
460,Rodrigues_2001_sections_TH_neurons_quantitation,Analysis,Gomide_2005b_sections_TH_neurons_quantitation,Analysis,1.0
129,Rodriguez_1999_ultrathin_spines_quantitation,Analysis,Butler_1999_ultrathin_asym_synapses_quantitation,Analysis,1.0
131,Rodriguez_1999_ultrathin_spines_quantitation,Analysis,Butler_1999_ultrathin_sym_synapses_quantitation,Analysis,1.0
125,Rodriguez_1999_ultrathin_synapses_asym_quantitation,Analysis,Uryu_2001_ultrathin_sym_synapses_quantitation,Analysis,1.0
127,Rodriguez_1999_ultrathin_synapses_asym_quantitation,Analysis,Uryu_2001_ultrathin_asym_synapses_quantitation,Analysis,1.0
287,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,Rosen_2001_BALB/cJ_sections_neurons_quantitation,Analysis,1.0
288,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,1.0
289,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,Rosen_2001_BALB/cJ_sections_neurons_quantitation,Analysis,1.0
290,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,1.0
291,Rosen_2001_BALB/cJ_sections_neurons_quantitation,Analysis,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,1.0
292,Rosen_2001_BALB/cJ_sections_neurons_quantitation,Analysis,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,1.0
293,Rosen_2001_BXD5_sections_neurons_quantitation,Analysis,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,1.0
294,Rosen_2001_BXD5_sections_neurons_quantitation,Analysis,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,1.0
295,Rosen_2001_C57BL/6J_sections_neurons_quantitation,Analysis,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,1.0
296,Rosen_2001_C57BL/6J_sections_neurons_quantitation,Analysis,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,1.0
297,Rosen_2001_DBA/2J_sections_neurons_quantitation,Analysis,Rosen_2001_ABF2_sections_neurons_quantitation,Analysis,1.0
298,Rosen_2001_DBA/2J_sections_neurons_quantitation,Analysis,Rosen_2001_A/J_sections_neurons_quantitation,Analysis,1.0
461,Saal_2015_sections_TH_neurons_quantitation,Analysis,Olson_2015_sections_TH_neurons_quantitation,Analysis,1.0
462,Saal_2015_sections_TH_neurons_quantitation,Analysis,Janis_2008_sections_TH_neurons_quantitation,Analysis,1.0
133,Salin_1990_sections_som_neurons_quantitation,Analysis,Andreassen_2000_sections_ppSS_neurons_quantitation,Analysis,1.0
135,Samadi_2013_11w_sections_neurons_quantitation,Analysis,Samadi_2013_13w_sections_neurons_quantitation,Analysis,1.0
137,Samadi_2013_13w_sections_neurons_quantitation,Analysis,Samadi_2013_11w_sections_neurons_quantitation,Analysis,1.0
231,San Jose_2001_3m_sections_GFAP_cells_quantitation,Analysis,San Jose_2001_9m_sections_GFAP_cells_quantitation,Analysis,1.0
232,San Jose_2001_3m_sections_OX-42_cells_quantitation,Analysis,San Jose_2001_9m_sections_OX-42_cells_quantitation,Analysis,1.0
233,San Jose_2001_9m_sections_GFAP_cells_quantitation,Analysis,San Jose_2001_3m_sections_GFAP_cells_quantitation,Analysis,1.0
234,San Jose_2001_9m_sections_OX-42_cells_quantitation,Analysis,San Jose_2001_3m_sections_OX-42_cells_quantitation,Analysis,1.0
386,Sanchez_2008_22m_sections_TH_neurons_quantitation,Analysis,Sanchez_2008_30m_sections_TH_neurons_quantitation,Analysis,1.0
387,Sanchez_2008_22m_sections_TH_neurons_quantitation,Analysis,German_1993_sections_TH_cells_quantitation,Analysis,1.0
388,Sanchez_2008_30m_sections_TH_neurons_quantitation,Analysis,Sanchez_2008_22m_sections_TH_neurons_quantitation,Analysis,1.0
389,Sanchez_2008_30m_sections_TH_neurons_quantitation,Analysis,German_1993_sections_TH_cells_quantitation,Analysis,1.0
390,Sanchez_2008_5m_sections_TH_neurons_quantitation,Analysis,Sanchez_2008_22m_sections_TH_neurons_quantitation,Analysis,1.0
391,Sanchez_2008_5m_sections_TH_neurons_quantitation,Analysis,German_1993_sections_TH_cells_quantitation,Analysis,1.0
147,Saylor_2006_sections_all_spines_quantitation,Analysis,Saylor_2006_sections_distal_spines_quantitation,Analysis,1.0
149,Saylor_2006_sections_all_spines_quantitation,Analysis,Saylor_2006_sections_proximal_spines_quantitation,Analysis,1.0
143,Saylor_2006_sections_distal_spines_quantitation,Analysis,Saylor_2006_sections_all_spines_quantitation,Analysis,1.0
145,Saylor_2006_sections_distal_spines_quantitation,Analysis,Saylor_2006_sections_proximal_spines_quantitation,Analysis,1.0
139,Saylor_2006_sections_proximal_spines_quantitation,Analysis,Saylor_2006_sections_all_spines_quantitation,Analysis,1.0
141,Saylor_2006_sections_proximal_spines_quantitation,Analysis,Saylor_2006_sections_distal_spines_quantitation,Analysis,1.0
155,Sharpe_1998_P10_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,1.0
157,Sharpe_1998_P10_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,1.0
159,Sharpe_1998_P15_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,1.0
161,Sharpe_1998_P15_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,1.0
163,Sharpe_1998_P21_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,1.0
165,Sharpe_1998_P21_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,1.0
151,Sharpe_1998_adult_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_asym_quantitation,Analysis,1.0
153,Sharpe_1998_adult_ultrathin_synapses_quantitation,Analysis,Roberts_1995b_ultrathin_synapses_sym_quantitation,Analysis,1.0
463,Shaw_2010_sections_TH_neurons_quantitation,Analysis,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,1.0
464,Shaw_2010_sections_TH_neurons_quantitation,Analysis,Kincaid_2001_sections_TH_neurons_quantitation,Analysis,1.0
236,Sizemore_2010_ultrathin_ChIN_synapses_quantitation,Analysis,Sizemore_2010_ultrathin_IN_synapses_quantitation,Analysis,1.0
235,Sizemore_2010_ultrathin_IN_synapses_quantitation,Analysis,Sizemore_2010_ultrathin_ChIN_synapses_quantitation,Analysis,1.0
300,Smeyne_2005_SW_sections_CD11b_glia_quantitation,Analysis,Smeyne_2005_bl6_sections_CD11b_glia_quantitation,Analysis,1.0
302,Smeyne_2005_SW_sections_GFAP_glia_quantitation,Analysis,Smeyne_2005_bl6_sections_GFAP_glia_quantitation,Analysis,1.0
304,Smeyne_2005_SW_sections_S100b_glia_quantitation,Analysis,Smeyne_2005_bl6_sections_S100b_glia_quantitation,Analysis,1.0
299,Smeyne_2005_bl6_sections_CD11b_glia_quantitation,Analysis,Smeyne_2005_SW_sections_CD11b_glia_quantitation,Analysis,1.0
301,Smeyne_2005_bl6_sections_GFAP_glia_quantitation,Analysis,Smeyne_2005_SW_sections_GFAP_glia_quantitation,Analysis,1.0
303,Smeyne_2005_bl6_sections_S100b_glia_quantitation,Analysis,Smeyne_2005_SW_sections_S100b_glia_quantitation,Analysis,1.0
392,Smeyne_2016_sections_designbased_TH_neurons_quantitation,Analysis,Horvath_2011_sections_TH_neurons_quantitation,Analysis,1.0
393,Smeyne_2016_sections_designbased_TH_neurons_quantitation,Analysis,Parish_2001_sections_snc_TH_neurons_quantitation,Analysis,1.0
394,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,Analysis,Baquet_2009_sections_2dmodel_TH_neurons_quantitation,Analysis,1.0
395,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,Analysis,Baquet_2009_sections_recon_TH_neurons_quantitation,Analysis,1.0
396,Song_2012_sections_TH_neurons_quantitation,Analysis,Olson_2015_sections_TH_neurons_quantitation,Analysis,1.0
397,Song_2012_sections_TH_neurons_quantitation,Analysis,Janis_2008_sections_TH_neurons_quantitation,Analysis,1.0
167,Song_2013_sections_chat_neurons_quantitation,Analysis,Hawlitschka_2017_sections_chat_cells_quantitation,Analysis,1.0
465,Stanic_2004_sections_neurons_quantitation,Analysis,Johnson_2010b_rat_sections_neurons_quantitation,Analysis,1.0
466,Stanic_2004_sections_neurons_quantitation,Analysis,Johnson_2010_rats_sections_neurons_quantitation,Analysis,1.0
400,Stayte_2015_sham_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
401,Stayte_2015_sham_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
398,Stayte_2015_sham_sections_neun_neurons_quantitation,Analysis,Price_2009_sections_nissl_neurons_quantitation,Analysis,1.0
399,Stayte_2015_sham_sections_neun_neurons_quantitation,Analysis,Parish_2001_snc_NR_neurons_quantitations,Analysis,1.0
404,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,Analysis,Price_2009_sections_nissl_neurons_quantitation,Analysis,1.0
405,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,Analysis,Parish_2001_snc_NR_neurons_quantitations,Analysis,1.0
402,Stayte_2015_shamveh_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
403,Stayte_2015_shamveh_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
407,Sun_2012_sections_TH_neurons_quantitation,Analysis,Gross_2003_sections_TH_neurons_quantitation,Analysis,1.0
406,Sun_2012_sections_nissl_neurons_quantitation,Analysis,Mori_2017_sections_nissl_neurons_quantitation,Analysis,1.0
238,Svingos_1999_ultrathin_KOR_spines_quantitation,Analysis,Svingos_1999_ultrathin_KOR_terminals_quantitation,Analysis,1.0
237,Svingos_1999_ultrathin_KOR_terminals_quantitation,Analysis,Svingos_1999_ultrathin_KOR_spines_quantitation,Analysis,1.0
519,Tatenhorst_2014_140_sections_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,1.0
520,Tatenhorst_2014_140_sections_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,1.0
517,Tatenhorst_2014_140_sections_th_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
518,Tatenhorst_2014_140_sections_th_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
467,Tatenhorst_2014_sections_TH_neurons_quantitation,Analysis,Johnson_2010_mice_sections_TH_neurons_quantitation,Analysis,1.0
468,Tatenhorst_2014_sections_TH_neurons_quantitation,Analysis,Baquet_2009_sections_3d_TH_neurons_quantitation,Analysis,1.0
469,Tatenhorst_2014_sections_neurons_quantitation,Analysis,Johnson_2010_Wtmice_sections_neurons_quantitation,Analysis,1.0
470,Tatenhorst_2014_sections_neurons_quantitation,Analysis,Johnson_2010_mice_sections_neurons_quantitation,Analysis,1.0
495,Taylor_2014_12m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,1.0
496,Taylor_2014_12m_sections_TH_neurons_quantitation,Analysis,Kincaid_2001_sections_TH_neurons_quantitation,Analysis,1.0
499,Taylor_2014_12m_sections_neurons_quantitation,Analysis,Taylor_2014_24m_sections_neurons_quantitation,Analysis,1.0
500,Taylor_2014_12m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,1.0
497,Taylor_2014_18m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,1.0
498,Taylor_2014_18m_sections_TH_neurons_quantitation,Analysis,Kincaid_2001_sections_TH_neurons_quantitation,Analysis,1.0
501,Taylor_2014_18m_sections_neurons_quantitation,Analysis,Taylor_2014_24m_sections_neurons_quantitation,Analysis,1.0
502,Taylor_2014_18m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,1.0
408,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,Depboylu_2013_sections_TH_neurons_quantitation,Analysis,1.0
409,Taylor_2014_24m_sections_TH_neurons_quantitation,Analysis,Kincaid_2001_sections_TH_neurons_quantitation,Analysis,1.0
503,Taylor_2014_24m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,1.0
504,Taylor_2014_24m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,1.0
410,Taylor_2014_30m_sections_TH_neurons_quantitation,Analysis,Breckenridge_2013_study4_sections_TH_neurons_quantitation,Analysis,1.0
411,Taylor_2014_30m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_6m_sections_TH_neurons_quantitation,Analysis,1.0
505,Taylor_2014_30m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,1.0
506,Taylor_2014_30m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,1.0
412,Taylor_2014_6m_sections_TH_neurons_quantitation,Analysis,Breckenridge_2013_study4_sections_TH_neurons_quantitation,Analysis,1.0
413,Taylor_2014_6m_sections_TH_neurons_quantitation,Analysis,Taylor_2014_30m_sections_TH_neurons_quantitation,Analysis,1.0
507,Taylor_2014_6m_sections_neurons_quantitation,Analysis,Taylor_2014_18m_sections_neurons_quantitation,Analysis,1.0
508,Taylor_2014_6m_sections_neurons_quantitation,Analysis,Taylor_2014_12m_sections_neurons_quantitation,Analysis,1.0
241,Uryu_1999_ultrathin_asym_synapses_distribution,Analysis,Uryu_1999_ultrathin_sym_synapses_distribution,Analysis,1.0
239,Uryu_1999_ultrathin_asym_synapses_quantitation,Analysis,Uryu_1999_ultrathin_sym_synapses_quantitation,Analysis,1.0
242,Uryu_1999_ultrathin_sym_synapses_distribution,Analysis,Uryu_1999_ultrathin_asym_synapses_distribution,Analysis,1.0
240,Uryu_1999_ultrathin_sym_synapses_quantitation,Analysis,Uryu_1999_ultrathin_asym_synapses_quantitation,Analysis,1.0
169,Uryu_2001_ultrathin_asym_synapses_quantitation,Analysis,Uryu_2001_ultrathin_sym_synapses_quantitation,Analysis,1.0
171,Uryu_2001_ultrathin_asym_synapses_quantitation,Analysis,Rodriguez_1999_ultrathin_synapses_asym_quantitation,Analysis,1.0
173,Uryu_2001_ultrathin_sym_synapses_quantitation,Analysis,Uryu_2001_ultrathin_asym_synapses_quantitation,Analysis,1.0
175,Uryu_2001_ultrathin_sym_synapses_quantitation,Analysis,Rodriguez_1999_ultrathin_synapses_asym_quantitation,Analysis,1.0
243,Vadasz_2007_BALBc_sections_TH_neurons,Analysis,Vadasz_2007_bl6_sections_TH_neurons_quantitation,Analysis,1.0
245,Vadasz_2007_C4A6B_sections_TH_neuron_quantitation,Analysis,Vadasz_2007_C4A6N_sections_TH_neuron_quantitation,Analysis,1.0
246,Vadasz_2007_C4A6N_sections_TH_neuron_quantitation,Analysis,Vadasz_2007_C4A6B_sections_TH_neuron_quantitation,Analysis,1.0
244,Vadasz_2007_bl6_sections_TH_neurons_quantitation,Analysis,Vadasz_2007_BALBc_sections_TH_neurons,Analysis,1.0
248,Vidyadhara_2016_CD1_sections_calb_neurons_quantitation,Analysis,Vidyadhara_2016_bl6_sections_calb_neurons_quantitation,Analysis,1.0
247,Vidyadhara_2016_bl6_sections_calb_neurons_quantitation,Analysis,Vidyadhara_2016_CD1_sections_calb_neurons_quantitation,Analysis,1.0
418,Vidyadhara_2017_F1-1_sections_TH_neurons_quantitation,Analysis,Horvath_2011_sections_TH_neurons_quantitation,Analysis,1.0
419,Vidyadhara_2017_F1-1_sections_TH_neurons_quantitation,Analysis,Parish_2001_sections_snc_TH_neurons_quantitation,Analysis,1.0
414,Vidyadhara_2017_c57bl/6_sections_th_neurons_quantitation,Analysis,Horvath_2011_sections_TH_neurons_quantitation,Analysis,1.0
415,Vidyadhara_2017_c57bl/6_sections_th_neurons_quantitation,Analysis,Parish_2001_sections_snc_TH_neurons_quantitation,Analysis,1.0
416,Vidyadhara_2017_cd1_sections_th_neurons_quantitation,Analysis,Horvath_2011_sections_TH_neurons_quantitation,Analysis,1.0
417,Vidyadhara_2017_cd1_sections_th_neurons_quantitation,Analysis,Parish_2001_sections_snc_TH_neurons_quantitation,Analysis,1.0
471,Walters_1999_sections_TH_neurons_quantitation,Analysis,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,Analysis,1.0
472,Walters_1999_sections_TH_neurons_quantitation,Analysis,Chan_1997_sections_TH_cells_quantitation,Analysis,1.0
250,Wang_2007_sections_SP/ENK_neuron_matrix_quantitation,Analysis,Wang_2007_sections_SP/ENK_neurons_patch_quantitation,Analysis,1.0
249,Wang_2007_sections_SP/ENK_neurons_patch_quantitation,Analysis,Wang_2007_sections_SP/ENK_neuron_matrix_quantitation,Analysis,1.0
473,Westphal_2016_sections_th_neurons_quantitation,Analysis,Nair-Roberts_2008_sections_GAD_TH_TH_neurons_quantitation,Analysis,1.0
420,Winter_2007_sections_TH_neurons_quantitation,Analysis,Panneton_2010_sections_TH_neurons_quantitation,Analysis,1.0
255,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,1.0
256,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,1.0
254,Wissman_2012_female_ultrathin_synapses_distribution,Analysis,Wissman_2012_male_ultrathin_synapses_distribution,Analysis,1.0
251,Wissman_2012_female_ultrathin_synapses_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,1.0
259,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,1.0
260,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,1.0
261,Wissman_2012_male_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,1.0
262,Wissman_2012_male_ultrathin_synapses_asym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,1.0
253,Wissman_2012_male_ultrathin_synapses_distribution,Analysis,Wissman_2012_female_ultrathin_synapses_distribution,Analysis,1.0
252,Wissman_2012_male_ultrathin_synapses_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_quantitation,Analysis,1.0
257,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_sym_quantitation,Analysis,1.0
258,Wissman_2012_male_ultrathin_synapses_sym_quantitation,Analysis,Wissman_2012_female_ultrathin_synapses_asym_quantitation,Analysis,1.0
201,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,1.0
203,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,1.0
205,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,1.0
207,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,1.0
209,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,1.0
211,Xu_2007_p30_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,1.0
213,Xu_2007_p60_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p20_sections_ppt_neurons_quantitation,Analysis,1.0
215,Xu_2007_p60_sections_ppt_neurons_quantitation,Analysis,Xu_2007_p10_sections_ppt_neurons_quantitation,Analysis,1.0
197,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,1.0
199,Yalcin-Cakmakli_2018_3m_sections_chat_neurons_quantitation,Analysis,Yalcin-Cakmakli_2018_15m_sections_chat_neurons_quantitation,Analysis,1.0
187,Yamada_1996_aged_sections_NADPH_neurons_quantitation,Analysis,Yamada_1996_young_sections_NADPH_neurons_quantitation,Analysis,1.0
189,Yamada_1996_aged_sections_cv_neurons_quantitation,Analysis,Yamada_1996_young_sections_cv_neurons_quantitation,Analysis,1.0
191,Yamada_1996_aged_sections_cv_neurons_quantitation,Analysis,Laprade_1997_sections_nissl_neurons_quantitation,Analysis,1.0
185,Yamada_1996_young_sections_NADPH_neurons_quantitation,Analysis,Yamada_1996_aged_sections_NADPH_neurons_quantitation,Analysis,1.0
193,Yamada_1996_young_sections_cv_neurons_quantitation,Analysis,Yamada_1996_aged_sections_cv_neurons_quantitation,Analysis,1.0
195,Yamada_1996_young_sections_cv_neurons_quantitation,Analysis,Laprade_1997_sections_nissl_neurons_quantitation,Analysis,1.0
177,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,Analysis,Yoshikawa_2010_cvneun_sections_neun_neurons_quantitation,Analysis,1.0
179,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,Analysis,Canudas_2000_sections_neurons_quantitation,Analysis,1.0
181,Yoshikawa_2010_cvneun_sections_neun_neurons_quantitation,Analysis,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,Analysis,1.0
183,Yoshikawa_2010_cvneun_sections_neun_neurons_quantitation,Analysis,Canudas_2000_sections_neurons_quantitation,Analysis,1.0
217,Zheng_2018_ultrathin_D1_spines_quantitation,Analysis,Butler_1999_ultrathin_asym_synapses_quantitation,Analysis,1.0
219,Zheng_2018_ultrathin_D1_spines_quantitation,Analysis,Butler_1999_ultrathin_sym_synapses_quantitation,Analysis,1.0
221,Zheng_2018_ultrathin_D2_spines_quantitation,Analysis,Butler_1999_ultrathin_asym_synapses_quantitation,Analysis,1.0
223,Zheng_2018_ultrathin_D2_spines_quantitation,Analysis,Butler_1999_ultrathin_sym_synapses_quantitation,Analysis,1.0
592,Forlano_2010_females_slices_MSN_spines_quantitation,Analysis,Forlano_2010_females_slices_MSN_largespines_quantitation,Analysis,0.875
593,Forlano_2010_males_slices_MSN_spines_quantitation,Analysis,Forlano_2010_females_slices_MSN_largespines_quantitation,Analysis,0.875
594,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:nNOS_brains_SST:nNOS_neurons_quantitation,Analysis,0.8666666666666667
595,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,0.8666666666666667
596,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:nNOS_brains_SST:nNOS_neurons_quantitation,Analysis,0.8666666666666667
597,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,MBA Cell Type Atlas_PV_brains_PV_neurons_quantitation,Analysis,0.8666666666666667
598,MBA Cell Type Atlas_SST:nNOS_brains_SST:nNOS_neurons_quantitation,Analysis,MBA Cell Type Atlas_SST:CR_brains_SST:CR_neurons_quantitation,Analysis,0.8666666666666667
