ID,Phenotype_name,Phenotype_category,Ontological_identifier,Derived_data_record,Derived_data_record_name
86,Connectivity_nigrostriatal,6,,455,Guyenet_1981_sections_EB_DA_cells_quantitation
86,Connectivity_nigrostriatal,6,,456,Guyenet_1981_sections_Thneg_EB_neurons_quantitation
86,Connectivity_nigrostriatal,6,,473,Park_2006_sections_Dil_cells_quantitation
87,Expression_cAMP response element,4,,444,Asyyed_2006_sections_xgal_neurons_quantitation
88,Connectivity_SN,6,,448,Fujiyama_2016_sections_P_boutons_quantitation
89,Connectivity_striatum,6,,448,Fujiyama_2016_sections_P_boutons_quantitation
89,Connectivity_striatum,6,,649,Naito_1994_sections_boutons_quantitation
90,Connectivity_EP,6,,448,Fujiyama_2016_sections_P_boutons_quantitation
91,Connectivity_subthalamic nucleus,6,,448,Fujiyama_2016_sections_P_boutons_quantitation
92,Connectivity_globus pallidus,6,,448,Fujiyama_2016_sections_P_boutons_quantitation
93,Region_Subthalamic nucleus,1,,464,Koshimizu_2013_sections_boutons_quantitation
94,Connectivity_Projection neuron,6,NLX:148097,464,Koshimizu_2013_sections_boutons_quantitation
94,Connectivity_Projection neuron,6,NLX:148097,465,Koshimizu_2013_sections_rSTN_boutons_quantitation
94,Connectivity_Projection neuron,6,NLX:148097,466,Koshimizu_2013_sections_cSTN_boutons_quantitation
94,Connectivity_Projection neuron,6,NLX:148097,467,Koshimizu_2013_sections_lSTN_boutons_quantitation
94,Connectivity_Projection neuron,6,NLX:148097,468,Koshimizu_2013_sections_mSTN_boutons_quantitation
95,Region_Subthalamic nucleus - rostral half,1,,465,Koshimizu_2013_sections_rSTN_boutons_quantitation
96,Region_Subthalamic nucleus - caudal half,1,,466,Koshimizu_2013_sections_cSTN_boutons_quantitation
97,Region_Subthalamic nucleus - lateral half,1,,467,Koshimizu_2013_sections_lSTN_boutons_quantitation
98,Region_Subthalamic nucleus - medial half,1,,468,Koshimizu_2013_sections_mSTN_boutons_quantitation
99,Expression_GAD67,4,,544,Alexi_1997_sections_GAD_neurons_quantitation
100,Expression_olig2,4,,559,Cao_2013_females_sections_olig_cells_quantitation
100,Expression_olig2,4,,560,Cao_2013_males_sections_olig_cells_quantitation
101,Expression_CD68,4,,565,Champy_2003_sections_ED1_cells_quantitation
102,Expression_VVA,4,,591,Filice_2016_wt_sections_VVA_neurons_quantitation
102,Expression_VVA,4,,592,Filice_2016_PVEGFP_sections_VVA_neurons_quantitation
102,Expression_VVA,4,,640,Lauber_2018_sections_VVA_quantitation
102,Expression_VVA,4,,641,Lauber_2016_sections_VVA_neurons_quantitation
103,Expression_GAD65,4,,,
104,Expression_DAT,4, ILX:0103388,597,Dos Santos_2018_sections_TH_boutons_quantitation
105,Expression_5HT,4,,604,Fukui_1989_sections_5HT_boutons_quantitation
106,Expression_Iba-1,4,,606,Gomes_2015_sections_Iba1_all_cells_quantitation
106,Expression_Iba-1,4,,608,Gomes_2015_sections_Iba1_resting_cells_quantitation
106,Expression_Iba-1,4,,609,Gomes_2015_sections_Iba1_active_cells_quantitation
106,Expression_Iba-1,4,,628,Juckel_2011_sections_iba1_cells_quantitation
107,Expression_p75,4,,636,Larsson_2001_sections_p75_neurons_quantitation
108,Expression_TrkA,4,,638,Larsson_2001_sections_TrkA_neurons_quantitation
108,Expression_TrkA,4,,668,Peterson_1999_sections_trka_neurons_quantitation
109,Region_Frontal cortex,1,,649,Naito_1994_sections_boutons_quantitation
110,Expression_pre-enkephalin,4,,705,Sirinathsinghji_1991_sections_preenk_neurons_quantitation
